"customer_key","gender","name","city","state_code","state","zip_code","country","continent","birthday","first_purchase_date","last_purchase_date","lifetime_spend","total_orders","months_since_first_purchase"
517558,Female,Sabrina Schweizer,N�rnberg,BY,Freistaat Bayern,"90234",Germany,Europe,1969-07-11,2016-06-27,2019-09-07,2058.93,3,56
518169,Female,Laura Gottschalk,K�then,ST,Sachsen-Anhalt,"6352",Germany,Europe,1942-01-10,,,,,
518368,Female,Manuela Kappel,Viersen Helenabrunn,NW,Nordrhein-Westfalen,"41748",Germany,Europe,1981-05-21,2016-05-18,2019-11-08,17573.58,2,57
519237,Male,Jan Krueger,Bruck,BY,Freistaat Bayern,"92432",Germany,Europe,1977-12-12,2017-12-27,2017-12-27,5032.99,1,38
519361,Female,Sandra Brandt,Husum,SH,Schleswig-Holstein,"25813",Germany,Europe,1987-04-30,2018-09-12,2019-09-04,5246.75,2,29
519438,Female,Uta Koenig,Schermbeck,NW,Nordrhein-Westfalen,"46514",Germany,Europe,1935-03-10,2019-01-13,2020-04-30,3951.21,4,25
519679,Male,Sebastian Hofmann,F�rth,BY,Freistaat Bayern,"90704",Germany,Europe,1973-04-18,2017-02-06,2017-02-06,259.80,1,48
520626,Female,Vanessa Zimmermann,Dormagen Hackenbroich,NW,Nordrhein-Westfalen,"41540",Germany,Europe,1965-06-30,,,,,
520709,Male,Jens Schiffer,Bad Tennstedt,TH,Freistaat Th�ringen,"99954",Germany,Europe,1965-12-08,2019-05-28,2019-05-28,2277.64,1,21
520991,Female,Antje Koehler,Ulm M�hringen,BW,Baden-W�rttemberg,"89081",Germany,Europe,1970-07-26,2016-12-27,2019-01-02,738.00,3,50
521492,Male,Phillipp Wei�,Oberthulba,BY,Freistaat Bayern,"97723",Germany,Europe,1976-12-30,2019-02-04,2020-05-07,27534.88,3,24
522323,Female,Manuela Grunewald,Hamm,NW,Nordrhein-Westfalen,"59069",Germany,Europe,1964-06-25,2019-11-26,2019-11-26,759.73,1,15
522503,Female,Jessica Strauss,Karlsruhe Hohenwettersbach,BW,Baden-W�rttemberg,"76227",Germany,Europe,1988-02-26,2020-03-12,2020-03-12,494.99,1,11
522564,Female,Barbara Metzger,Lahn,NI,Niedersachsen,"49757",Germany,Europe,1937-02-19,2019-01-26,2020-06-15,8286.36,5,25
522581,Male,Dominik Schreiner,Adelsdorf,BY,Freistaat Bayern,"91325",Germany,Europe,1970-11-10,2017-10-07,2017-10-07,2406.89,1,40
522615,Female,Birgit Fink,Angelburg,HE,Hessen,"35719",Germany,Europe,1976-01-07,2017-11-18,2020-05-14,1710.11,2,39
522798,Female,Sophia Gruenewald,Obermichelbach,BY,Freistaat Bayern,"90587",Germany,Europe,1945-07-22,2021-02-18,2021-02-18,269.90,1,0
522806,Male,Ren� Fuerst,Bismark,ST,Sachsen-Anhalt,"39629",Germany,Europe,1960-09-16,2018-01-05,2019-12-14,17522.04,10,37
522923,Female,Katharina Eggers,M�nchen,BY,Freistaat Bayern,"81456",Germany,Europe,1956-04-18,2018-12-12,2018-12-12,1208.99,1,26
523197,Female,Jennifer Himmel,M�rsdorf,RP,Rheinland-Pfalz,"56290",Germany,Europe,1941-09-10,2018-03-08,2019-02-19,4150.39,2,35
523615,Male,Felix Koertig,Ewighausen,RP,Rheinland-Pfalz,"56244",Germany,Europe,1973-11-20,2018-07-24,2019-09-04,3127.94,2,31
524042,Male,Felix Frankfurter,Bad Schwartau,SH,Schleswig-Holstein,"23611",Germany,Europe,1944-12-11,2017-08-05,2020-01-01,1031.16,2,42
524077,Male,Maximilian Wannemaker,Finnentrop,NW,Nordrhein-Westfalen,"57413",Germany,Europe,1949-07-03,2019-07-20,2019-07-20,1671.00,1,19
524394,Male,Sebastian Pfeiffer,Nieb�ll,SH,Schleswig-Holstein,"25891",Germany,Europe,1982-12-30,,,,,
524920,Female,Heike Moeller,Eisenh�ttenstadt,BB,Brandenburg,"15873",Germany,Europe,1983-03-15,2017-01-07,2019-02-14,4706.00,3,49
525178,Female,Kristin Kluge,Kitzingen,BY,Freistaat Bayern,"97306",Germany,Europe,1945-10-12,2018-12-05,2018-12-05,1795.38,1,26
525739,Female,Jessika Neudorf,Horbach,RP,Rheinland-Pfalz,"66851",Germany,Europe,1966-10-21,2019-05-16,2019-11-30,26161.17,3,21
526164,Female,Franziska Seiler,Zittau,SN,Freistaat Sachsen,"2753",Germany,Europe,1948-04-15,2016-09-22,2020-07-18,1471.93,3,53
526582,Female,Sara Gerber,Petershausen,BY,Freistaat Bayern,"85238",Germany,Europe,2000-09-21,2018-10-20,2018-10-20,7336.97,1,28
526851,Female,Jana K�nig,Drage,NI,Niedersachsen,"21423",Germany,Europe,1996-01-01,2018-05-11,2019-10-03,8535.19,4,33
527183,Male,Wolfgang Herz,Waddeweitz,NI,Niedersachsen,"29496",Germany,Europe,1991-02-03,2016-12-19,2020-11-07,9441.76,4,50
527409,Male,Frank Bauer,Fischach,BY,Freistaat Bayern,"86850",Germany,Europe,1976-04-14,2016-01-07,2016-12-14,6126.47,2,61
527586,Female,Christin Beich,Winh�ring,BY,Freistaat Bayern,"84540",Germany,Europe,1985-08-07,2018-10-16,2020-09-02,5253.87,3,28
527612,Female,Michelle Lemann,Sulzbach/ Saar,SL,Saarland,"66280",Germany,Europe,1951-02-05,,,,,
527886,Female,Sara Hueber,Bochum,NW,Nordrhein-Westfalen,"44803",Germany,Europe,1985-04-25,2018-11-17,2018-11-17,67.40,1,27
527912,Male,Leon Egger,Radebeul,SN,Freistaat Sachsen,"1445",Germany,Europe,1943-02-24,2018-02-27,2019-03-11,11604.99,2,36
528022,Female,Anja Walter,Hermsdorf,TH,Freistaat Th�ringen,"7623",Germany,Europe,1974-02-28,2017-08-10,2019-03-12,6024.53,4,42
528147,Female,Julia Zimmermann,Reutlingen Burgholz,BW,Baden-W�rttemberg,"72762",Germany,Europe,1978-12-07,2017-02-22,2017-02-22,2100.00,1,48
528361,Male,Dirk Eberhart,Bottrop Welheimer Mark,NW,Nordrhein-Westfalen,"46238",Germany,Europe,1982-09-16,2017-12-25,2020-01-01,5697.97,3,38
528629,Female,Susanne Frankfurter,Wohratal,HE,Hessen,"35288",Germany,Europe,1969-06-14,2018-10-30,2019-02-05,250.35,2,28
528765,Male,Tobias Frankfurter,Remscheid Innen,NW,Nordrhein-Westfalen,"42855",Germany,Europe,1986-04-01,2018-12-04,2020-08-12,3080.00,3,26
528991,Female,Marie Naumann,V�rstetten,BW,Baden-W�rttemberg,"79279",Germany,Europe,1952-01-15,,,,,
529156,Female,Nadine Krueger,Brev�rde,NI,Niedersachsen,"37647",Germany,Europe,1959-09-29,2019-08-17,2019-08-17,1185.99,1,18
529180,Female,Karolin Zimmer,Dresden,SN,Freistaat Sachsen,"1161",Germany,Europe,1953-03-07,2020-01-03,2020-03-02,8291.78,2,13
529316,Female,Anke Baader,Taura,SN,Freistaat Sachsen,"9249",Germany,Europe,1985-04-07,2019-10-21,2019-10-21,311.95,1,16
529509,Male,Peter Abendroth,Stemmen,NI,Niedersachsen,"27389",Germany,Europe,1983-08-12,2017-07-01,2019-01-05,8229.00,2,43
530451,Male,Stefan Kunze,Berlin Charlottenburg,BE,Berlin,"10709",Germany,Europe,1985-06-30,2016-01-28,2021-02-11,16858.44,4,61
530536,Female,Michelle Becker,Karlsruhe Weststadt,BW,Baden-W�rttemberg,"76185",Germany,Europe,1962-11-19,2019-12-30,2019-12-30,277.99,1,14
530592,Male,Mathias Hertz,Neu-Ulm,BY,Freistaat Bayern,"89211",Germany,Europe,1945-02-22,2016-11-25,2016-11-25,7066.98,1,51
530618,Female,Julia Barth,G�tersloh Innenstadt,NW,Nordrhein-Westfalen,"33330",Germany,Europe,1943-04-09,2018-06-04,2019-10-07,5899.13,3,32
530901,Female,Michelle Wexler,Hamburg Rotherbaum,HH,Hamburg,"20148",Germany,Europe,1986-07-30,,,,,
531153,Female,Nadine G�rtner,Auderath,RP,Rheinland-Pfalz,"56766",Germany,Europe,1961-06-23,2019-10-24,2019-10-24,5454.95,1,16
531203,Female,Franziska Dreher,Neubrandenburg,MV,Mecklenburg-Vorpommern,"17010",Germany,Europe,1940-12-10,,,,,
531478,Female,Barbara Hofmann,Wyhl,BW,Baden-W�rttemberg,"79369",Germany,Europe,1992-06-26,2018-06-30,2019-09-12,15183.51,2,32
532138,Male,Benjamin Oster,Allmersbach,BW,Baden-W�rttemberg,"71573",Germany,Europe,1959-08-05,2017-07-18,2020-07-25,926.97,2,43
532533,Female,Katja Gloeckner,Armstorf,NI,Niedersachsen,"21769",Germany,Europe,1944-07-17,2018-10-13,2019-07-17,779.00,2,28
532673,Male,Benjamin Ackermann,Gro�breitenbach,TH,Freistaat Th�ringen,"98699",Germany,Europe,1962-11-28,,,,,
532684,Male,Niklas Neustadt,R�mhild,TH,Freistaat Th�ringen,"98628",Germany,Europe,1985-01-27,2019-09-17,2020-03-11,3216.50,3,17
532701,Female,Sara Theiss,Wickenrodt,RP,Rheinland-Pfalz,"55758",Germany,Europe,1973-03-12,2019-02-21,2019-12-28,11608.80,2,24
532793,Female,Michelle Holtzmann,Filsen,RP,Rheinland-Pfalz,"56341",Germany,Europe,1953-05-23,2017-07-08,2019-11-14,9813.56,3,43
533358,Female,Angelika Koenig,Schnaittenbach,BY,Freistaat Bayern,"92253",Germany,Europe,1996-12-09,2017-06-24,2019-01-23,20754.12,3,44
533829,Female,Franziska Wagner,Bremen Woltmershausen,HB,Freie Hansestadt Bremen,"28197",Germany,Europe,1975-09-07,,,,,
534614,Male,Dominik Wolf,Badenheim,RP,Rheinland-Pfalz,"55576",Germany,Europe,1982-06-23,2019-05-08,2019-05-08,879.80,1,21
535180,Female,Karin Schroeder,Helgoland,SH,Schleswig-Holstein,"27484",Germany,Europe,1959-09-01,2019-03-12,2019-03-12,677.92,1,23
535607,Male,Matthias Papst,Augsburg,BY,Freistaat Bayern,"86001",Germany,Europe,1969-03-28,2016-08-13,2016-08-13,697.94,1,54
535791,Female,Christin Papst,Pforzheim W�rm,BW,Baden-W�rttemberg,"75181",Germany,Europe,1938-12-09,2019-02-20,2019-05-02,2185.00,2,24
536119,Male,J�rg Loewe,Bonn,NW,Nordrhein-Westfalen,"53123",Germany,Europe,1983-06-16,2018-07-12,2021-01-09,2836.77,2,31
536368,Male,Michael Schuster,Kiedrich,HE,Hessen,"65399",Germany,Europe,1989-08-02,2016-03-04,2019-08-23,8431.57,4,59
536409,Female,Jana Engel,M�nchengladbach Waldhausen,NW,Nordrhein-Westfalen,"41061",Germany,Europe,1960-10-19,2019-02-22,2020-02-04,5639.80,3,24
536477,Male,Stephan Kohl,F�ssen,BY,Freistaat Bayern,"87629",Germany,Europe,1987-03-30,2020-01-01,2020-01-01,765.90,1,13
536845,Female,Barbara B�rger,Leipzig,SN,Freistaat Sachsen,"4335",Germany,Europe,1968-09-04,2016-01-08,2019-03-05,9882.60,3,61
537045,Male,J�rg Wirth,L�tzen,ST,Sachsen-Anhalt,"6684",Germany,Europe,1945-04-23,2019-07-19,2019-07-19,1045.00,1,19
537277,Male,Mike Dresner,V�hringen,BY,Freistaat Bayern,"89269",Germany,Europe,1983-09-30,2019-06-18,2019-06-18,47.44,1,20
537704,Male,Martin Ackerman,Hamburg Rothenburgsort,HH,Hamburg,"20539",Germany,Europe,1985-01-07,2018-09-07,2019-07-02,4962.98,2,29
537795,Female,Nadine Rothschild,Schleching,BY,Freistaat Bayern,"83259",Germany,Europe,1963-11-02,,,,,
537947,Male,Thorsten M�ller,Ratingen Ost,NW,Nordrhein-Westfalen,"40882",Germany,Europe,1966-05-06,,,,,
538047,Male,Sven Schmidt,Aalen Wasseralfingen,BW,Baden-W�rttemberg,"73433",Germany,Europe,2000-07-29,2017-12-28,2019-06-25,2214.96,2,38
538374,Male,Lukas Eiffel,Konstanz Petershausen,BW,Baden-W�rttemberg,"78464",Germany,Europe,1979-03-14,2019-06-22,2019-06-22,223.00,1,20
538801,Female,Christine Kluge,Sta�furt,ST,Sachsen-Anhalt,"39410",Germany,Europe,2000-10-25,2016-01-08,2019-03-11,5134.92,2,61
538843,Male,Tobias Kastner,Herzogenaurach,BY,Freistaat Bayern,"91065",Germany,Europe,1945-10-11,,,,,
538941,Male,Stephan Weissmuller,Biberach,BW,Baden-W�rttemberg,"77781",Germany,Europe,1997-04-16,2016-10-14,2016-10-14,577.95,1,52
539150,Female,Barbara Rothschild,Schwanfeld,BY,Freistaat Bayern,"97523",Germany,Europe,1998-04-29,2019-03-11,2020-07-17,12979.90,3,23
539209,Female,Christina Schultheiss,N�rnberg,BY,Freistaat Bayern,"90461",Germany,Europe,1987-07-24,,,,,
539920,Male,Ralph Koenig,Sch�nau,BY,Freistaat Bayern,"84337",Germany,Europe,1970-03-30,2018-08-15,2020-06-24,333.74,2,30
540119,Female,Ursula Klein,Stuttgart Obert�rkheim,BW,Baden-W�rttemberg,"70329",Germany,Europe,1962-07-08,2018-06-19,2018-12-21,4051.63,2,32
540237,Male,Dennis Brandt,Attenhausen,RP,Rheinland-Pfalz,"56370",Germany,Europe,1998-01-24,,,,,
540397,Female,Diana Eiffel,Otterberg,RP,Rheinland-Pfalz,"67697",Germany,Europe,1969-03-29,2019-09-18,2019-09-18,598.90,1,17
540539,Female,Lisa Freitag,Lichtenstein,BW,Baden-W�rttemberg,"72805",Germany,Europe,1994-08-10,,,,,
541324,Male,Uwe Rothstein,Hamburg Altstadt,HH,Hamburg,"20457",Germany,Europe,1991-10-10,2018-05-03,2019-06-15,1041.68,2,33
541442,Male,Felix Koehler,Hohenkammer,BY,Freistaat Bayern,"85411",Germany,Europe,1992-12-06,2016-04-27,2019-12-03,6096.90,2,58
541458,Male,Lucas Freitag,Stuttgart S�d,BW,Baden-W�rttemberg,"70199",Germany,Europe,1977-05-26,2018-12-21,2020-02-04,2831.02,4,26
541598,Female,Julia Faber,Kranzberg,BY,Freistaat Bayern,"85400",Germany,Europe,1973-06-02,2016-01-21,2019-10-28,12324.18,4,61
542450,Male,Tobias Hoch,Dessau,ST,Sachsen-Anhalt,"6818",Germany,Europe,1955-06-25,2020-08-10,2020-08-10,2645.67,1,6
542461,Male,Lukas Schneider,Trippstadt,RP,Rheinland-Pfalz,"67705",Germany,Europe,1982-10-15,2019-10-05,2019-10-05,2108.98,1,16
364677,Female,Doris Duncan,Red Deer,AB,Alberta,T4N 2A6,Canada,North America,1944-06-08,2019-06-04,2019-06-04,478.00,1,20
364718,Female,Viola Albers,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1968-02-25,,,,,
364812,Female,Anne Ervin,Fulford Harbour,BC,British Columbia,V0S 1C0,Canada,North America,2000-01-03,,,,,
364820,Male,Robert Newsome,Fond Du Lac,SK,Saskatchewan,S4P 3Y2,Canada,North America,1988-04-21,2017-03-11,2020-08-13,2825.59,3,47
364852,Female,Ruth Leslie,Calgary,AB,Alberta,T2A 1C8,Canada,North America,1953-12-01,2018-12-29,2019-06-14,4630.25,2,26
365088,Male,Richie Bush,Leamington,ON,Ontario,N8H 3B1,Canada,North America,1979-08-09,2018-11-07,2018-11-07,24.99,1,27
365703,Female,Fran Staton,Montreal,QC,Quebec,H2X 1Y8,Canada,North America,1955-03-03,2019-06-07,2020-04-30,9130.76,3,20
365906,Female,Wilma Judy,Windsor,ON,Ontario,N9A 1H9,Canada,North America,1964-08-30,,,,,
365953,Female,Wendy Miller,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1968-03-27,2016-12-23,2020-01-15,6377.02,5,50
366123,Male,Joseph Rockey,Renfrew,ON,Ontario,K7V 1T5,Canada,North America,1945-05-30,2017-02-14,2019-07-13,10571.88,2,48
366365,Male,Scott Knox,Decker Lake,BC,British Columbia,V0J 1E0,Canada,North America,1991-09-12,2017-08-09,2019-10-18,9274.24,3,42
366380,Male,John Marson,Toronto,ON,Ontario,M5T 1T4,Canada,North America,1964-01-08,2019-08-17,2019-08-17,6477.62,1,18
366500,Female,Victoria Ortiz,Kitscoty,AB,Alberta,T0B 2P0,Canada,North America,1943-09-12,2016-10-21,2020-05-11,22220.83,5,52
366774,Male,Jacob Scott,Calgary,AB,Alberta,T2V 2W2,Canada,North America,1968-09-29,2018-10-13,2018-10-13,29.97,1,28
366856,Male,Peter South,Lethbridge,AB,Alberta,T1J 2J7,Canada,North America,1970-11-06,2016-02-17,2021-02-17,6461.31,3,60
366908,Female,Betty Salerno,Montreal,QC,Quebec,H3C 3X6,Canada,North America,1989-09-18,2018-11-17,2020-07-04,2758.89,2,27
367191,Male,Ralph Dye,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,1959-12-09,2018-11-02,2018-11-02,3183.99,1,27
367215,Female,Harriet Evans,Woodstock,ON,Ontario,N4S 6J6,Canada,North America,1948-11-25,,,,,
367332,Female,Mary Washington,Notre Dame Des Laurentides,QC,Quebec,J2N 1X1,Canada,North America,1981-11-21,2020-06-23,2020-06-23,5660.00,1,8
367753,Male,Scott Fennell,Montreal,QC,Quebec,H4N 3C5,Canada,North America,1958-02-01,2018-05-09,2020-06-02,3264.09,4,33
368277,Male,Michael Bradley,Vancouver,BC,British Columbia,V6B 6L8,Canada,North America,1936-07-31,2020-11-24,2020-11-24,3254.47,1,3
368295,Female,Margarita Mayle,Riviere Du Loup,QC,Quebec,G5R 3E9,Canada,North America,1953-04-10,2017-03-04,2017-03-04,8206.94,1,47
368405,Male,Jack Hilburn,Vancouver,BC,British Columbia,V6B 5A1,Canada,North America,1986-04-25,,,,,
368445,Female,Aida Martin,Drummondville,QC,Quebec,J2C 1K9,Canada,North America,1950-07-15,,,,,
369446,Female,Barbara Denniston,Calgary,AB,Alberta,T2P 4L4,Canada,North America,1995-05-31,2019-03-02,2019-12-14,3081.97,2,23
369814,Female,Linda Jones,Longueuil,QC,Quebec,J4H 1M3,Canada,North America,1970-10-19,2018-12-12,2018-12-12,971.30,1,26
369858,Male,Willie Jackson,Inuvik,NT,Northwest Territories,X0E 0T0,Canada,North America,1994-04-10,2019-11-09,2019-11-09,471.02,1,15
370149,Female,Hazel Hobart,New Westminster,BC,British Columbia,V3L 5H1,Canada,North America,1935-02-13,2019-01-15,2019-01-15,6069.09,1,25
370810,Female,Ruby Turner,Toronto,ON,Ontario,M4W 1J7,Canada,North America,1953-02-08,2017-01-11,2020-10-29,7641.84,3,49
370811,Male,Richard Mazzarella,Vancouver,BC,British Columbia,V6B 3K9,Canada,North America,1993-05-28,2016-06-11,2016-06-11,1002.99,1,56
371706,Male,Peter Schaper,Edmonton,AB,Alberta,T5J 2R4,Canada,North America,1949-09-30,,,,,
372299,Female,Kathryn Watkins,Preston,ON,Ontario,N3H 3M9,Canada,North America,1992-08-20,2017-05-25,2017-05-25,12.99,1,45
372304,Male,William Taylor,Trail,BC,British Columbia,V1R 3W5,Canada,North America,1977-04-03,2016-12-27,2016-12-27,1328.97,1,50
372379,Male,Edward Murray,Paris,ON,Ontario,N3L 1K7,Canada,North America,1958-05-23,2018-05-29,2018-05-29,1173.80,1,33
372516,Male,James Billings,Toronto,ON,Ontario,M5J 2N1,Canada,North America,1945-02-12,,,,,
372525,Male,Howard Shepherd,Strongfield,SK,Saskatchewan,S4P 3Y2,Canada,North America,1952-06-09,2019-02-23,2019-02-23,111.80,1,24
372672,Male,Leo Goyette,Montreal,QC,Quebec,H3B 2M3,Canada,North America,1958-10-22,2020-02-28,2020-02-28,9592.90,1,12
373334,Male,Alexander Jennings,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1947-08-11,2018-05-26,2018-05-26,1953.00,1,33
373683,Male,Steven Roberson,Campbell River,BC,British Columbia,V9W 2L9,Canada,North America,1994-01-17,2018-11-10,2019-12-14,10606.06,4,27
374045,Female,Diane Gilmore,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1939-12-14,2019-02-23,2019-05-16,4686.25,3,24
374235,Female,Elia Garcia,Peace River,AB,Alberta,T8S 1V9,Canada,North America,1993-05-08,2017-07-15,2021-01-30,3780.00,2,43
374580,Female,Lucila Hession,Toronto,ON,Ontario,M1S 1T4,Canada,North America,1990-09-09,,,,,
374720,Female,Dawn Nino,Toronto,ON,Ontario,M5H 1P6,Canada,North America,1935-08-07,2016-10-11,2019-12-19,4439.46,4,52
374823,Male,Robert Lineberger,Toronto,ON,Ontario,M1S 1T4,Canada,North America,2001-08-28,,,,,
375538,Male,Edgar Williams,Ottawa,ON,Ontario,K2P 0K1,Canada,North America,1951-09-07,2016-02-16,2019-09-03,4357.86,4,60
376933,Female,Stephanie Nolan,Grande Cache,AB,Alberta,T0E 0Y0,Canada,North America,1951-09-21,2017-09-15,2020-05-30,8291.86,2,41
376977,Male,William Schmidt,Sherbrooke,QC,Quebec,J1H 1R4,Canada,North America,1971-09-08,2016-02-05,2018-12-27,4754.60,2,60
377487,Male,Francisco Alexander,Cornwall,ON,Ontario,K6J 3P7,Canada,North America,1960-02-01,2019-05-17,2019-11-19,3959.77,3,21
377521,Male,Steve Lowe,Jasper,AB,Alberta,T0E 1E0,Canada,North America,1987-04-01,2019-08-05,2019-08-05,2019.00,1,18
377745,Male,Nicholas Nall,St Gedeon De Beauce,QC,Quebec,G0M 1T0,Canada,North America,1969-03-26,2017-08-24,2017-08-24,10684.88,1,42
377854,Male,Clarence Bell,Toronto,ON,Ontario,M5T 1T4,Canada,North America,1969-10-04,2017-09-22,2021-01-25,307.35,3,41
378023,Female,Holly Tait,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,1935-03-05,2020-07-15,2020-07-15,14.94,1,7
378064,Female,Sandra Britton,Edmonton,AB,Alberta,T5J 2R4,Canada,North America,1940-03-08,,,,,
378574,Female,Sol Barron,Giscome,BC,British Columbia,V0J 3C0,Canada,North America,1981-02-03,2019-11-23,2019-12-19,6487.89,2,15
378833,Female,April Sato,Oakville,ON,Ontario,L6L 2X5,Canada,North America,1941-05-29,2016-08-08,2019-08-01,1046.28,2,54
379142,Male,Charles Morrissey,Halifax,NS,Nova Scotia,B3K 1N7,Canada,North America,1993-09-24,2018-09-26,2019-06-05,591.04,2,29
379953,Male,Shaun Tillman,Grande Prairie,AB,Alberta,T1V 1N2,Canada,North America,1999-07-01,2016-09-03,2018-09-29,2375.60,2,53
380313,Male,Kevin Peter,Vancouver,BC,British Columbia,V6C 1B4,Canada,North America,1972-03-26,2019-10-12,2019-10-12,139.98,1,16
380462,Female,Doris Orr,Coe Hill,ON,Ontario,K0L 1P0,Canada,North America,1974-05-06,,,,,
380931,Male,William Post,Toronto,ON,Ontario,M2J 3T7,Canada,North America,1956-01-30,2018-02-24,2018-11-03,12155.16,2,36
381061,Male,Amos Dill,Saskatoon,SK,Saskatchewan,S7K 1W8,Canada,North America,1971-01-10,,,,,
381140,Female,Merle Sutton,Toronto,ON,Ontario,M4P 1E4,Canada,North America,1962-02-08,2020-11-16,2021-01-30,1109.70,2,3
381188,Male,Albert Hood,Mayo,YT,Yukon,Y0B 1M0,Canada,North America,1963-10-24,2018-10-22,2020-06-16,3660.42,4,28
381223,Female,Amy Cribbs,Slave Lake,AB,Alberta,T0G 2A2,Canada,North America,1936-07-26,2017-12-20,2019-11-27,2249.73,4,38
381230,Male,William Brown,Prince Albert,SK,Saskatchewan,S6V 5R4,Canada,North America,1939-10-24,2018-12-24,2019-02-23,4333.98,2,26
381255,Female,Vikki Heskett,Sault Ste Marie,ON,Ontario,P6A 1Z2,Canada,North America,2000-02-10,,,,,
381656,Female,Marie Lewis,Fort Saskatchewan,AB,Alberta,T8L 2H4,Canada,North America,1935-03-09,2017-03-04,2017-03-04,2039.93,1,47
381830,Male,David Franklin,Edmonton,AB,Alberta,T2P 3Z3,Canada,North America,1959-06-04,2019-05-15,2019-12-26,2593.72,2,21
381991,Female,Helen Sonnier,Montreal,QC,Quebec,H3B 4W8,Canada,North America,1999-10-03,,,,,
382089,Female,Adele Beatty,St Sebastien De Frontenac,QC,Quebec,G0Y 1M0,Canada,North America,1963-01-02,,,,,
382291,Female,Heidi Exum,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1960-09-22,,,,,
382843,Male,Harold Chang,Malton,ON,Ontario,L4T 1A8,Canada,North America,1964-02-12,2016-08-15,2018-11-10,3544.72,4,54
382960,Female,Velia Phillips,Winnipeg,MB,Manitoba,R3B 3K6,Canada,North America,2000-12-10,2017-07-13,2020-01-04,11543.16,8,43
383111,Male,Ross Steadham,Ellerslie,PE,Prince Edward Island,C0B 1J0,Canada,North America,1991-05-04,2018-06-25,2019-10-09,3827.51,3,32
383209,Female,Nina Levine,Harrow,ON,Ontario,N0R 1G0,Canada,North America,2000-02-24,2017-01-21,2020-06-10,4258.91,3,49
383279,Male,Neal Hirsch,Richmond Hill,ON,Ontario,L4C 3Y2,Canada,North America,1994-05-31,2019-02-13,2019-02-13,1189.00,1,24
383528,Female,Susan Scudder,Warren,ON,Ontario,P0H 2N0,Canada,North America,1999-12-09,2017-11-13,2020-11-27,7895.71,2,39
384783,Male,Steven Mason,Burlington,ON,Ontario,L7R 2G6,Canada,North America,2002-01-12,2019-08-05,2021-01-22,10309.15,2,18
385309,Male,Michael Garcia,Cornwall,ON,Ontario,K6J 3R2,Canada,North America,1945-11-04,2016-11-09,2019-06-10,986.98,2,51
385392,Female,Maurine Wolfe,Montreal,QC,Quebec,H3C 5K4,Canada,North America,1979-01-11,2016-06-23,2019-10-30,1015.94,2,56
385527,Male,Raymond Taylor,Toronto,ON,Ontario,M5J 2N1,Canada,North America,1943-12-15,2016-12-03,2021-01-02,5289.44,4,50
385627,Male,John Prince,Claresholm,AB,Alberta,T0L 0T0,Canada,North America,1997-11-15,2016-09-23,2019-10-26,6924.97,2,53
385643,Male,Michael Pulido,Nanaimo,BC,British Columbia,V9R 3A8,Canada,North America,1940-03-12,2017-10-03,2017-10-03,360.00,1,40
385734,Male,David Culbertson,Sidney,BC,British Columbia,V8L 1X3,Canada,North America,1994-08-28,2020-05-19,2020-05-19,2037.00,1,9
385794,Female,John Hess,Red Lake,ON,Ontario,P0V 2M0,Canada,North America,1959-04-25,2020-06-18,2020-06-18,98.11,1,8
